Individual	longitude	latitude	species	Haplotype_available
22518	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22519	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22520	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22521	6.76	46.95	Niphargus_rhenorhodanensis_Komplex	No
22536	9.41	47.17	Gammarus_fossarum_A	No
22537	9.07	47.19	Gammarus_fossarum_A	No
22538	7.12	46.38	Niphargus_sp.	No
22547	7.12	46.38	Niphargus_sp.	No
22559	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22560	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22561	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22562	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22563	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22564	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22565	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22566	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22567	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22568	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22569	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22570	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22571	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22572	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22573	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22574	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22575	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22576	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22577	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22578	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22579	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22580	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22581	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22582	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22583	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22584	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22585	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22586	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22588	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22589	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22590	6.28	46.45	Niphargus_rhenorhodanensis_Komplex	No
22591	7.08	46.13	Niphargus_rhenorhodanensis_Komplex	No
22592	7.08	46.13	Niphargus_rhenorhodanensis_Komplex	No
22593	9.43	46.59	Niphargus_tizianoi	No
22594	9.43	46.59	Niphargus_tizianoi	No
22595	9.43	46.59	Niphargus_tizianoi	No
22596	9.43	46.59	Niphargus_sp.	No
22597	9.43	46.59	Niphargus_tizianoi	No
22598	9.43	46.59	Niphargus_tizianoi	No
22599	9.43	46.59	Niphargus_tizianoi	No
22600	9.43	46.59	Niphargus_tizianoi	No
22601	9.43	46.59	Niphargus_tizianoi	No
22602	9.43	46.59	Niphargus_tizianoi	No
22603	9.43	46.59	Niphargus_sp.	No
22604	9.43	46.59	Niphargus_tizianoi	No
22605	7.06	46.31	Niphargus_sp.	No
22606	7.07	46.32	Niphargus_sp.	No
22607	6.41	46.72	Gammarus_sp.	No
22608	6.41	46.72	Gammarus_sp.	No
22609	6.41	46.72	Niphargus_rhenorhodanensis_Komplex	No
22610	6.41	46.72	Gammarus_sp.	No
22611	6.41	46.72	Gammarus_sp.	No
22612	6.41	46.72	Gammarus_sp.	No
22613	6.41	46.72	Gammarus_sp.	No
22614	6.41	46.72	Gammarus_sp.	No
22650	6.76	46.55	Gammarus_sp.	No
22652	6.76	46.55	Niphargus_sp.	No
22653	6.76	46.55	Niphargus_sp.	No
22654	6.76	46.55	Niphargus_sp.	No
22656	6.76	46.55	Niphargus_sp.	No
22657	6.76	46.55	Niphargus_sp.	No
22658	6.76	46.55	Gammarus_sp.	No
22659	6.76	46.55	Gammarus_pulex	No
22660	6.76	46.55	Niphargus_sp.	No
22661	6.76	46.55	Gammarus_sp.	No
22662	6.76	46.55	Gammarus_sp.	No
22663	6.76	46.55	Gammarus_sp.	No
22664	6.76	46.55	Gammarus_sp.	No
22665	7.72	46.28	Niphargus_sp.	No
22666	7.72	46.28	Niphargus_sp.	No
22667	7.72	46.28	Niphargus_sp.	No
22668	7.72	46.28	Niphargus_sp.	No
22669	7.72	46.28	Niphargus_sp.	No
22670	7.72	46.28	Niphargus_sp.	No
22681	9.65	46.92	Niphargus_sp.	No
22682	9.65	46.92	Niphargus_sp.	No
22687	8.99	45.96	Niphargus_brixianus	No
22688	7.37	46.29	Niphargus_sp.	No
22690	6.85	46.20	Niphargus_sp.	No
22691	6.83	46.19	Niphargus_sp.	No
22696	6.88	46.20	Niphargus_sp.	No
22697	6.85	46.20	Niphargus_sp.	No
22698	6.85	46.20	Niphargus_sp.	No
22702	6.85	46.20	Collembola	No
22704	6.21	46.45	Niphargus_rhenorhodanensis_Komplex	No
22705	6.21	46.45	Niphargus_rhenorhodanensis_Komplex	No
22706	6.21	46.45	Niphargus_sp.	No
22707	6.21	46.45	Niphargus_sp.	No
22708	6.21	46.45	Niphargus_rhenorhodanensis_Komplex	No
22709	6.21	46.45	Niphargus_rhenorhodanensis_Komplex	No
22710	6.21	46.45	Niphargus_rhenorhodanensis_Komplex	No
22711	6.21	46.45	Niphargus_rhenorhodanensis_Komplex	No
22712	6.21	46.45	Niphargus_rhenorhodanensis_Komplex	No
22739	8.76	46.22	Niphargus_tizianoi	No
22740	8.76	46.22	Niphargus_tizianoi	No
22741	8.76	46.22	Niphargus_tizianoi	No
22742	8.76	46.22	Pedicia_sp.	No
22743	6.16	46.41	Niphargus_rhenorhodanensis_Komplex	No
22744	6.16	46.41	Niphargus_rhenorhodanensis_Komplex	No
22745	6.16	46.41	Niphargus_rhenorhodanensis_Komplex	No
22746	6.16	46.41	Niphargus_rhenorhodanensis_Komplex	No
22747	6.80	46.15	Niphargus_sp.	No
22748	6.80	46.15	Niphargus_sp.	No
22750	6.85	46.15	Niphargus_sp.	No
22751	6.80	46.15	Niphargus_sp.	No
22765	8.75	47.01	Niphargus_sp.	No
22771	9.59	47.40	Gammarus_fossarum_A	No
22772	9.59	47.40	Gammarus_fossarum_A	No
22773	9.59	47.40	Gammarus_fossarum_A	No
22774	9.59	47.40	Gammarus_fossarum_A	No
22775	9.59	47.40	Gammarus_fossarum_A	No
22776	9.59	47.40	Gammarus_fossarum_A	No
22777	9.59	47.40	Gammarus_fossarum_A	No
22778	9.59	47.40	Gammarus_fossarum_A	No
22779	9.59	47.40	Gammarus_fossarum_A	No
22780	9.59	47.40	Gammarus_fossarum_A	No
22781	9.59	47.40	Gammarus_fossarum_A	No
22782	9.59	47.40	Gammarus_fossarum_A	No
22783	9.59	47.40	Gammarus_fossarum_A	No
22784	9.59	47.40	Gammarus_fossarum_A	No
22785	9.59	47.40	Gammarus_fossarum_A	No
22786	9.33	47.36	Gammarus_fossarum_A	No
22787	9.33	47.36	Gammarus_fossarum_A	No
22788	9.33	47.36	Gammarus_fossarum_A	No
22789	9.33	47.36	Gammarus_fossarum_A	No
22790	9.57	47.45	Gammarus_fossarum_A	No
22791	9.57	47.45	Gammarus_fossarum_A	No
22792	9.57	47.45	Gammarus_fossarum_A	No
22793	8.25	47.00	Gammarus_fossarum_A	No
22794	8.25	47.00	Gammarus_fossarum_A	No
22795	7.26	47.32	Gammarus_fossarum_B	No
22796	7.26	47.32	Gammarus_fossarum_B	No
22797	7.26	47.32	Gammarus_fossarum_B	No
22798	7.26	47.32	Gammarus_fossarum_B	No
22799	7.26	47.32	Niphargus_rhenorhodanensis_Komplex	No
22800	7.26	47.32	Gammarus_fossarum_B	No
22801	7.26	47.32	Gammarus_fossarum_B	No
22802	7.26	47.32	Gammarus_fossarum_B	No
22803	7.26	47.32	Gammarus_fossarum_B	No
22804	6.41	46.72	Gammarus_fossarum_B	No
22805	6.41	46.72	Gammarus_fossarum_B	No
22806	6.41	46.72	Gammarus_fossarum_B	No
22807	6.41	46.72	Gammarus_fossarum_B	No
22808	6.41	46.72	Gammarus_fossarum_B	No
22809	6.41	46.72	Gammarus_fossarum_B	No
22810	6.41	46.72	Gammarus_fossarum_B	No
22811	6.41	46.72	Gammarus_fossarum_B	No
22812	6.41	46.72	Gammarus_fossarum_B	No
22813	6.41	46.72	Gammarus_fossarum_B	No
22814	6.41	46.72	Gammarus_pulex	No
22815	6.41	46.72	Gammarus_pulex	No
22816	6.41	46.72	Gammarus_fossarum_B	No
22817	6.41	46.72	Gammarus_fossarum_B	No
22818	6.41	46.72	Gammarus_fossarum_B	No
22819	6.41	46.72	Gammarus_fossarum_B	No
22820	6.41	46.72	Gammarus_fossarum_B	No
22821	6.41	46.72	Gammarus_fossarum_B	No
22822	6.41	46.72	Gammarus_pulex	No
22823	6.41	46.72	Gammarus_fossarum_B	No
22824	6.41	46.72	Gammarus_fossarum_B	No
22825	6.76	46.55	Gammarus_pulex	No
22826	6.76	46.55	Gammarus_pulex	No
22827	6.76	46.55	Gammarus_pulex	No
22828	6.76	46.55	Gammarus_pulex	No
22829	6.76	46.55	Gammarus_pulex	No
22830	6.76	46.55	Gammarus_pulex	No
22831	6.76	46.55	Gammarus_pulex	No
22832	6.76	46.55	Gammarus_pulex	No
22833	6.76	46.55	Gammarus_pulex	No
22834	6.76	46.55	Gammarus_pulex	No
22835	6.76	46.55	Gammarus_pulex	No
22836	6.76	46.55	Gammarus_pulex	No
22837	6.76	46.55	Gammarus_pulex	No
22838	6.76	46.55	Gammarus_pulex	No
22839	6.76	46.55	Gammarus_pulex	No
22840	6.76	46.55	Gammarus_pulex	No
22841	6.76	46.55	Gammarus_pulex	No
22842	6.76	46.55	Gammarus_sp.	No
22843	6.76	46.55	Gammarus_pulex	No
22844	6.76	46.55	Gammarus_pulex	No
22845	6.94	46.49	Niphargus_sp.	No
22848	6.21	46.45	Niphargus_rhenorhodanensis_Komplex	No
22849	6.21	46.45	Niphargus_sp.	No
22851	9.31	47.44	Niphargus_sp.	No
22865	9.31	47.44	Niphargus_sp.	No
22870	7.07	46.24	Niphargus_sp.	No
22871	7.94	46.82	Niphargus_sp.	No
22872	7.94	46.82	Niphargus_sp.	No
22873	7.94	46.82	Niphargus_sp.	No
22874	7.94	46.82	Niphargus_sp.	No
22875	7.89	46.83	Niphargus_sp.	No
22876	7.94	46.82	Niphargus_sp.	No
22877	7.94	46.82	Niphargus_sp.	No
22878	7.94	46.82	Niphargus_sp.	No
22879	7.94	46.82	Niphargus_sp.	No
22880	7.94	46.82	Niphargus_sp.	No
22881	7.94	46.82	Niphargus_sp.	No
22883	7.56	46.63	Niphargus_sp.	No
22886	7.56	46.63	Gammarus_fossarum_A	No
22894	7.87	47.52	Niphargus_puteanus	No
22895	7.87	47.52	Niphargus_puteanus	No
22896	7.87	47.52	Niphargus_puteanus	No
22897	7.87	47.52	Niphargus_puteanus	No
22898	7.87	47.52	Niphargus_puteanus	No
22899	7.87	47.52	Niphargus_puteanus	No
22900	7.87	47.52	Niphargus_puteanus	No
22901	7.87	47.52	Niphargus_puteanus	No
22902	7.87	47.52	Niphargus_puteanus	No
22903	7.87	47.52	Niphargus_puteanus	No
22904	7.87	47.52	Niphargus_puteanus	No
22905	7.87	47.52	Niphargus_puteanus	No
22906	7.87	47.52	Niphargus_puteanus	No
22907	7.87	47.52	Niphargus_puteanus	No
22908	7.87	47.52	Niphargus_puteanus	No
22909	7.87	47.52	Niphargus_puteanus	No
22910	7.87	47.52	Niphargus_puteanus	No
22911	7.87	47.52	Niphargus_puteanus	No
22912	7.87	47.52	Niphargus_puteanus	No
22913	7.87	47.52	Niphargus_puteanus	No
22914	7.87	47.52	Niphargus_puteanus	No
22915	7.87	47.52	Niphargus_puteanus	No
22916	7.87	47.52	Niphargus_puteanus	No
22917	7.87	47.52	Niphargus_puteanus	No
22918	7.87	47.52	Niphargus_puteanus	No
22919	7.87	47.52	Niphargus_puteanus	No
22920	7.87	47.52	Niphargus_puteanus	No
22921	7.87	47.52	Niphargus_puteanus	No
22922	7.87	47.52	Niphargus_puteanus	No
22923	7.87	47.52	Niphargus_puteanus	No
22924	7.87	47.52	Niphargus_puteanus	No
22925	7.87	47.52	Niphargus_puteanus	No
22926	7.87	47.52	Niphargus_puteanus	No
22927	7.87	47.52	Niphargus_puteanus	No
22928	7.87	47.52	Niphargus_puteanus	No
22929	7.87	47.52	Niphargus_puteanus	No
22930	7.87	47.52	Niphargus_puteanus	No
22931	7.87	47.52	Niphargus_puteanus	No
22932	7.87	47.52	Niphargus_sp.	No
22933	7.87	47.52	Niphargus_sp.	No
22934	7.87	47.52	Niphargus_puteanus	No
22935	7.87	47.52	Niphargus_puteanus	No
22936	7.87	47.52	Niphargus_puteanus	No
22937	7.87	47.52	Niphargus_sp.	No
22938	7.87	47.52	Niphargus_puteanus	No
22939	7.87	47.52	Niphargus_puteanus	No
22940	7.87	47.52	Niphargus_puteanus	No
22941	7.87	47.52	Niphargus_puteanus	No
22942	7.87	47.52	Niphargus_puteanus	No
22943	7.87	47.52	Niphargus_sp.	No
22944	7.87	47.52	Niphargus_puteanus	No
22945	7.87	47.52	Niphargus_puteanus	No
22946	7.87	47.52	Niphargus_puteanus	No
22947	7.87	47.52	Niphargus_sp.	No
22948	7.87	47.52	Niphargus_puteanus	No
22949	7.87	47.52	Niphargus_puteanus	No
22950	7.87	47.52	Niphargus_puteanus	No
22951	7.87	47.52	Niphargus_sp.	No
22952	7.87	47.52	Niphargus_puteanus	No
22953	7.87	47.52	Niphargus_puteanus	No
22954	7.87	47.52	Niphargus_sp.	No
22955	7.87	47.52	Niphargus_sp.	No
22956	7.87	47.52	Niphargus_puteanus	No
22957	7.87	47.52	Niphargus_puteanus	No
22958	7.87	47.52	Niphargus_puteanus	No
22959	7.87	47.52	Niphargus_puteanus	No
22960	7.87	47.52	Niphargus_puteanus	No
22961	7.87	47.52	Niphargus_puteanus	No
22962	7.87	47.52	Niphargus_puteanus	No
22963	7.87	47.52	Niphargus_puteanus	No
22964	7.87	47.52	Niphargus_sp.	No
22965	7.87	47.52	Niphargus_puteanus	No
22966	7.87	47.52	Niphargus_puteanus	No
22967	7.87	47.52	Niphargus_puteanus	No
22968	7.87	47.52	Niphargus_puteanus	No
22969	7.87	47.52	Niphargus_puteanus	No
22970	7.87	47.52	Niphargus_puteanus	No
22971	7.87	47.52	Niphargus_puteanus	No
22972	7.87	47.52	Niphargus_puteanus	No
22973	7.87	47.52	Niphargus_puteanus	No
22974	7.87	47.52	Niphargus_puteanus	No
22975	7.87	47.52	Niphargus_puteanus	No
22976	7.87	47.52	Niphargus_puteanus	No
22977	7.87	47.52	Niphargus_puteanus	No
22978	7.87	47.52	Niphargus_puteanus	No
22979	7.87	47.52	Niphargus_puteanus	No
22980	7.87	47.52	Niphargus_puteanus	No
22981	7.87	47.52	Niphargus_puteanus	No
22982	7.87	47.52	Niphargus_puteanus	No
22983	7.87	47.52	Niphargus_puteanus	No
22984	7.87	47.52	Niphargus_puteanus	No
22985	7.87	47.52	Niphargus_puteanus	No
22986	7.87	47.52	Niphargus_puteanus	No
22987	7.87	47.52	Niphargus_puteanus	No
22988	7.87	47.52	Niphargus_puteanus	No
22989	7.87	47.52	Niphargus_puteanus	No
22990	7.87	47.52	Niphargus_puteanus	No
22991	7.87	47.52	Niphargus_puteanus	No
22992	7.87	47.52	Niphargus_puteanus	No
22993	7.87	47.52	Niphargus_puteanus	No
22994	7.87	47.52	Niphargus_puteanus	No
22995	7.87	47.52	Niphargus_puteanus	No
22996	7.87	47.52	Niphargus_puteanus	No
22997	7.87	47.52	Niphargus_puteanus	No
22998	7.87	47.52	Niphargus_puteanus	No
22999	7.86	47.52	Niphargus_sp.	No
23001	7.86	47.52	Niphargus_sp.	No
23029	7.96	47.40	Niphargus_puteanus	No
23030	7.96	47.40	Niphargus_puteanus	No
23031	7.96	47.40	Gammarus_fossarum_A	No
23032	7.96	47.40	Gammarus_fossarum_A	No
23033	7.96	47.40	Gammarus_fossarum_A	No
23034	7.96	47.40	Gammarus_fossarum_A	No
23035	7.96	47.40	Gammarus_fossarum_A	No
23036	7.96	47.40	Gammarus_fossarum_A	No
23040	7.96	47.40	Gammarus_fossarum_B	No
23041	7.96	47.40	Gammarus_fossarum_B	No
23042	7.96	47.40	Gammarus_fossarum_A	No
23043	7.96	47.40	Gammarus_sp.	No
23044	7.96	47.40	Gammarus_sp.	No
23046	7.96	47.40	Niphargus_puteanus	No
23047	7.96	47.40	Niphargus_puteanus	No
23048	7.96	47.40	Gammarus_fossarum_B	No
23049	7.96	47.40	Gammarus_fossarum_A	No
23050	7.96	47.40	Gammarus_fossarum_A	No
23051	7.96	47.40	Gammarus_fossarum_A	No
23052	7.96	47.40	Gammarus_fossarum_A	No
23053	7.96	47.40	Niphargus_puteanus	No
23054	7.96	47.40	Niphargus_puteanus	No
23055	7.96	47.40	Niphargus_puteanus	No
23056	7.96	47.40	Gammarus_fossarum_A	No
23058	7.96	47.40	Niphargus_sp.	No
23059	7.96	47.40	Gammarus_fossarum_A	No
23060	8.23	47.01	Gammarus_fossarum_A	No
23061	8.23	47.01	Gammarus_fossarum_A	No
23062	8.23	47.01	Gammarus_fossarum_A	No
23063	8.23	47.01	Gammarus_fossarum_A	No
23064	8.23	47.01	Gammarus_fossarum_A	No
23065	8.23	47.01	Gammarus_fossarum_A	No
23067	7.59	47.43	Niphargus_sp.	No
23075	8.42	47.27	Niphargus_rhenorhodanensis_Komplex	No
23076	8.42	47.27	Niphargus_rhenorhodanensis_Komplex	No
23077	8.42	47.27	Niphargus_sp.	No
23078	8.42	47.27	Niphargus_rhenorhodanensis_Komplex	No
23079	8.42	47.27	Niphargus_rhenorhodanensis_Komplex	No
23080	8.42	47.27	Niphargus_sp.	No
23081	7.28	47.04	Niphargus_arolaensis	No
23082	7.28	47.04	Niphargus_arolaensis	No
23083	7.28	47.04	Niphargus_arolaensis	No
23084	7.28	47.04	Niphargus_arolaensis	No
23085	7.28	47.04	Niphargus_arolaensis	No
23087	7.28	47.04	Niphargus_arolaensis	No
23088	7.28	47.04	Niphargus_sp.	No
23089	7.28	47.04	Niphargus_sp.	No
23090	7.28	47.04	Niphargus_arolaensis	No
23091	7.28	47.04	Niphargus_arolaensis	No
23092	7.28	47.04	Niphargus_arolaensis	No
23093	7.28	47.04	Niphargus_sp.	No
23094	7.94	46.82	Niphargus_sp.	No
23095	7.94	46.82	Niphargus_sp.	No
23096	7.94	46.82	Niphargus_sp.	No
23097	7.94	46.82	Niphargus_sp.	No
23098	7.94	46.82	Niphargus_sp.	No
23099	7.94	46.82	Niphargus_sp.	No
23100	7.94	46.82	Niphargus_sp.	No
23101	7.94	46.82	Niphargus_sp.	No
23102	7.94	46.82	Niphargus_sp.	No
23104	7.89	46.83	Niphargus_sp.	No
23105	7.89	46.83	Niphargus_sp.	No
23119	9.45	46.81	Niphargus_arolaensis	No
23123	9.45	46.81	Niphargus_arolaensis	No
23129	8.86	46.43	Niphargus_sp.	No
23130	8.86	46.43	Niphargus_tizianoi	No
23131	8.86	46.43	Niphargus_tizianoi	No
23132	8.86	46.43	Niphargus_sp.	No
23133	8.86	46.43	Niphargus_sp.	No
23134	8.86	46.43	Niphargus_tizianoi	No
23135	8.86	46.43	Symphyla	No
23136	8.86	46.43	Niphargus_sp.	No
23137	8.76	46.45	Niphargus_sp.	No
23138	8.76	46.45	Niphargus_sp.	No
23139	8.76	46.45	Niphargus_sp.	No
23141	8.82	47.48	Crangonyx_cf._subterraneus	No
23143	8.82	47.48	NA	No
23144	8.82	47.48	NA	No
23146	8.82	47.48	NA	No
23147	8.82	47.48	NA	No
23153	7.55	46.70	Niphargus_sp.	No
23154	8.25	47.16	Niphargus_rhenorhodanensis_Komplex	No
23155	9.73	46.91	Niphargus_arolaensis	No
23156	9.76	46.90	Niphargus_arolaensis	No
23161	9.83	46.50	Niphargus_tizianoi	No
23162	9.83	46.50	Niphargus_tizianoi	No
23163	9.83	46.50	Niphargus_tizianoi	No
23164	9.83	46.50	Niphargus_tizianoi	No
23165	9.83	46.50	Niphargus_tizianoi	No
23166	9.83	46.47	Staphylinidae	No
23167	9.83	46.47	Niphargus_tizianoi	No
23168	9.83	46.47	Niphargus_tizianoi	No
23182	7.08	46.13	Niphargus_sp.	No
23183	6.41	46.72	Niphargus_sp.	No
23184	6.76	46.79	Niphargus_sp.	No
23185	6.76	46.79	Niphargus_sp.	No
23186	6.76	46.79	Niphargus_sp.	No
23187	6.76	46.79	Niphargus_sp.	No
23188	6.76	46.55	Gammarus_pulex	No
23189	6.76	46.55	Niphargus_sp.	No
23190	7.37	46.30	Niphargus_sp.	No
23191	7.37	46.30	Niphargus_sp.	No
23192	6.85	46.20	Niphargus_sp.	No
23193	6.85	46.20	Niphargus_sp.	No
23196	7.96	46.59	Niphargus_sp.	No
23199	8.60	47.53	Niphargus_puteanus	No
23203	8.82	47.48	Niphargus_sp.	No
23204	8.82	47.48	Niphargus_sp.	No
23213	8.82	47.48	Crangonyx_cf._subterraneus	No
23214	8.82	47.48	Crangonyx_cf._subterraneus	No
23217	6.85	46.15	Niphargus_sp.	No
23220	8.62	47.15	Niphargus_sp.	No
23221	8.62	47.15	Gammarus_fossarum_A	No
23222	8.62	47.15	Gammarus_fossarum_A	No
23223	8.62	47.15	Gammarus_fossarum_A	No
23224	8.62	47.15	Gammarus_sp.	No
23243	9.46	47.44	Niphargus_sp.	No
23273	9.46	47.45	Niphargus_sp.	No
23281	9.44	47.44	Niphargus_sp.	No
23285	8.42	47.27	Niphargus_rhenorhodanensis_Komplex	No
23286	8.42	47.27	Niphargus_rhenorhodanensis_Komplex	No
23287	8.42	47.27	Niphargus_rhenorhodanensis_Komplex	No
23288	8.42	47.27	Niphargus_rhenorhodanensis_Komplex	No
23293	7.86	47.52	Niphargus_sp.	No
23294	7.86	47.52	Niphargus_sp.	No
23295	7.86	47.52	Niphargus_sp.	No
23296	7.86	47.52	Niphargus_sp.	No
23298	7.86	47.52	Niphargus_sp.	No
23307	7.87	47.52	Niphargus_puteanus	No
23308	7.87	47.52	Niphargus_puteanus	No
23309	7.87	47.52	Niphargus_puteanus	No
23310	7.87	47.52	Niphargus_puteanus	No
23311	7.87	47.52	Niphargus_puteanus	No
23312	7.87	47.52	Niphargus_puteanus	No
23313	7.87	47.52	Niphargus_puteanus	No
23314	7.87	47.52	Niphargus_puteanus	No
23315	7.87	47.52	Niphargus_puteanus	No
23316	7.87	47.52	Niphargus_puteanus	No
23317	7.87	47.52	Niphargus_puteanus	No
23318	7.87	47.52	Niphargus_puteanus	No
23319	7.87	47.52	Niphargus_puteanus	No
23320	7.87	47.52	Niphargus_puteanus	No
23321	7.87	47.52	Niphargus_puteanus	No
23322	7.87	47.52	Niphargus_puteanus	No
23323	7.87	47.52	Niphargus_puteanus	No
23324	7.87	47.52	Niphargus_puteanus	No
23325	7.87	47.52	Niphargus_puteanus	No
23326	7.87	47.52	Niphargus_puteanus	No
23327	7.87	47.52	Niphargus_puteanus	No
23328	7.87	47.52	Niphargus_puteanus	No
23329	7.87	47.52	Niphargus_puteanus	No
23330	7.87	47.52	Niphargus_puteanus	No
23331	7.87	47.52	Niphargus_puteanus	No
23332	7.87	47.52	Niphargus_puteanus	No
23333	7.87	47.52	Niphargus_puteanus	No
23334	7.87	47.52	Niphargus_puteanus	No
23335	7.87	47.52	Niphargus_puteanus	No
23336	7.87	47.52	Niphargus_puteanus	No
23337	7.87	47.52	Niphargus_puteanus	No
23338	7.87	47.52	Niphargus_puteanus	No
23339	7.87	47.52	Niphargus_puteanus	No
23340	7.87	47.52	Niphargus_puteanus	No
23341	7.87	47.52	Niphargus_puteanus	No
23342	7.87	47.52	Niphargus_puteanus	No
23343	7.87	47.52	Niphargus_puteanus	No
23344	7.87	47.52	Niphargus_puteanus	No
23345	7.87	47.52	Niphargus_puteanus	No
23346	7.87	47.52	Niphargus_puteanus	No
23347	7.87	47.52	Niphargus_puteanus	No
23348	7.87	47.52	Niphargus_puteanus	No
23349	7.87	47.52	Niphargus_puteanus	No
23350	7.87	47.52	Niphargus_puteanus	No
23351	7.87	47.52	Niphargus_puteanus	No
23352	7.87	47.52	Niphargus_puteanus	No
23353	7.87	47.52	Niphargus_puteanus	No
23354	7.87	47.52	Niphargus_puteanus	No
23355	7.87	47.52	Niphargus_puteanus	No
23356	7.87	47.52	Niphargus_puteanus	No
23357	7.87	47.52	Niphargus_puteanus	No
23358	7.87	47.52	Niphargus_puteanus	No
23359	7.87	47.52	Niphargus_puteanus	No
23361	7.87	47.52	Niphargus_puteanus	No
23362	7.87	47.52	Niphargus_puteanus	No
23363	7.87	47.52	Niphargus_puteanus	No
23364	7.87	47.52	Niphargus_puteanus	No
23366	8.23	47.01	Gammarus_sp.	No
23367	8.23	47.01	Gammarus_fossarum_A	No
23371	7.96	47.40	Gammarus_sp.	No
23374	7.96	47.40	Gammarus_sp.	No
23377	7.96	47.40	Niphargus_sp.	No
23379	7.96	47.40	Gammarus_sp.	No
23385	7.28	47.04	Niphargus_arolaensis	No
23386	7.28	47.04	Niphargus_sp.	No
23387	7.28	47.04	Niphargus_arolaensis	No
23388	7.28	47.04	Niphargus_arolaensis	No
23389	7.28	47.04	Niphargus_arolaensis	No
23390	7.28	47.04	Niphargus_arolaensis	No
23391	7.28	47.04	Niphargus_sp.	No
23392	7.28	47.04	Niphargus_arolaensis	No
23393	7.28	47.04	Niphargus_arolaensis	No
23394	7.28	47.04	Niphargus_arolaensis	No
23395	7.28	47.04	Niphargus_arolaensis	No
23397	7.28	47.04	Niphargus_arolaensis	No
23398	7.28	47.04	Niphargus_sp.	No
23400	8.38	47.52	Niphargus_sp.	No
23407	8.38	47.52	Niphargus_sp.	No
23408	8.38	47.52	Niphargus_sp.	No
23409	8.38	47.52	Niphargus_sp.	No
23410	7.28	47.04	Niphargus_sp.	No
23411	8.38	47.52	Niphargus_sp.	No
23412	8.38	47.52	Niphargus_sp.	No
23413	8.38	47.52	Niphargus_sp.	No
23414	8.38	47.52	Niphargus_sp.	No
23427	9.42	47.05	Niphargus_sp.	No
23435	9.31	47.44	Niphargus_sp.	No
23436	9.31	47.44	Niphargus_sp.	No
23437	9.31	47.44	Niphargus_sp.	No
23438	9.31	47.44	Niphargus_sp.	No
23439	9.31	47.44	Niphargus_sp.	No
23440	10.3	46.62	Niphargus_sp.	No
23441	10.3	46.62	Niphargus_sp.	No
23442	10.3	46.62	Niphargus_sp.	No
23443	10.3	46.62	Niphargus_sp.	No
